malesCount,femalesCount,notes,tankClean,destinationTankNumber,departmentId,groupId,co2,ammonia,gridColumn,do,nitrate,transferDate,uia,isActive,stockingDate,number,lastUpdated,gridRow,tankStatus,temperature,tankCleanDate,ec,strainOrLine,salinity,systemId,forSale,density,batchCode,alkalinity,requiredTask,stockingDensity,nitrite,stage,species,pondTypeId,ph,fishSize,fishCount,id,created_date,updated_date,created_by_id,created_by,is_sample
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC8","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b7d","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.467000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC9","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b7e","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.484000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC10","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b7f","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.483000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC11","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b80","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.470000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC12","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b81","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.461000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC13","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b82","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.481000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC14","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b83","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.478000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC15","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b84","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.458000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC16","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b85","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.467000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC17","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b86","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.494000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC18","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b87","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.465000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC19","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b88","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.532000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC20","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b89","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.472000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC21","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b8a","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.464000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC22","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b8b","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.476000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC23","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b8c","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.476000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","0.39089488838232367","0","","9.18","0","","0","true","","SC24","2026-04-05T13:09:19.000Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b8d","2026-03-18T13:01:38.175000","2026-04-05T13:09:20.462000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","Ph 8.29
Do 7.15","","","6939cd656be03577a0a88ef0","","0.39089488838232367","0","","9.18","0","","0","true","","SC1","2026-04-08T05:57:09.868Z","","Active","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b76","2026-03-18T13:01:38.174000","2026-04-08T05:57:10.364000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","0.39089488838232367","0","","9.18","0","","0","true","","SC2","2026-04-08T13:44:38.968Z","","Empty","24.3","","261","","","69b402793e6eb5f2dcbe6eb0","","","","40","","","0.3","","","","8.31","","","69baa23281211626c8d27b77","2026-03-18T13:01:38.174000","2026-04-09T07:18:27.946000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.79297460984697","0.6","","8.49","200","","0.0036228186374748007","true","","PH2","2026-04-05T09:37:36.000Z","","Active","23.7","","2020","","","69b402793e6eb5f2dcbe6eaf","","","","40","","","0.4","","","","7.07","","","69baa1b3d4063e3968a07e13","2026-03-18T12:59:31.448000","2026-04-06T09:37:36.826000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.79297460984697","0.6","","8.49","200","","0.0036228186374748007","true","","PH3","2026-04-05T09:37:29.000Z","","Active","23.7","","2020","","","69b402793e6eb5f2dcbe6eaf","","","","40","","","0.4","","","","7.07","","","69baa1b3d4063e3968a07e14","2026-03-18T12:59:31.448000","2026-04-06T09:37:29.698000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.79297460984697","0.6","","8.49","200","","0.0036228186374748007","true","","PH4","2026-04-05T13:02:25.000Z","","Active","23.7","","2020","","","69b402793e6eb5f2dcbe6eaf","","","","40","","","0.4","","","","7.07","","","69baa1b3d4063e3968a07e15","2026-03-18T12:59:31.448000","2026-04-05T13:02:26.115000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.79297460984697","0.6","","8.49","200","","0.0036228186374748007","true","","PH5","2026-04-05T13:02:25.000Z","","Active","23.7","","2020","","","69b402793e6eb5f2dcbe6eaf","","","","40","","","0.4","","","","7.07","","","69baa1b3d4063e3968a07e16","2026-03-18T12:59:31.448000","2026-04-05T13:02:26.117000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.79297460984697","0.6","","8.49","200","","0.0036228186374748007","true","","PH6","2026-04-05T13:02:25.000Z","","Active","23.7","","2020","","","69b402793e6eb5f2dcbe6eaf","","","","40","","","0.4","","","","7.07","","","69baa1b3d4063e3968a07e17","2026-03-18T12:59:31.448000","2026-04-05T13:02:26.104000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.79297460984697","0.6","","8.49","200","","0.0036228186374748007","true","","PH7","2026-04-05T13:02:25.000Z","","Active","23.7","","2020","","","69b402793e6eb5f2dcbe6eaf","","","","40","","","0.4","","","","7.07","","","69baa1b3d4063e3968a07e18","2026-03-18T12:59:31.448000","2026-04-05T13:02:26.069000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.79297460984697","0.6","","8.49","200","","0.0036228186374748007","true","","PH8","2026-04-05T13:02:25.000Z","","Active","23.7","","2020","","","69b402793e6eb5f2dcbe6eaf","","","","40","","","0.4","","","","7.07","","","69baa1b3d4063e3968a07e19","2026-03-18T12:59:31.448000","2026-04-05T13:02:26.075000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.79297460984697","0.6","","8.49","200","","0.0036228186374748007","true","","PH9","2026-04-05T13:02:25.000Z","","Active","23.7","","2020","","","69b402793e6eb5f2dcbe6eaf","","","","40","","","0.4","","","","7.07","","","69baa1b3d4063e3968a07e1a","2026-03-18T12:59:31.448000","2026-04-05T13:02:26.215000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.79297460984697","0.6","","8.49","200","","0.0036228186374748007","true","","PH10","2026-04-05T13:02:25.000Z","","Active","23.7","","2020","","","69b402793e6eb5f2dcbe6eaf","","","","40","","","0.4","","","","7.07","","","69baa1b3d4063e3968a07e1b","2026-03-18T12:59:31.448000","2026-04-05T13:02:26.094000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.79297460984697","0.6","","8.49","200","","0.0036228186374748007","true","","PH11","2026-04-05T13:02:25.000Z","","Active","23.7","","2020","","","69b402793e6eb5f2dcbe6eaf","","","","40","","","0.4","","","","7.07","","","69baa1b3d4063e3968a07e1c","2026-03-18T12:59:31.448000","2026-04-05T13:02:26.072000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.79297460984697","0.6","","8.49","200","","0.0036228186374748007","true","","PH12","2026-04-05T13:02:25.000Z","","Active","23.7","","2020","","","69b402793e6eb5f2dcbe6eaf","","","","40","","","0.4","","","","7.07","","","69baa1b3d4063e3968a07e1d","2026-03-18T12:59:31.448000","2026-04-05T13:02:26.080000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.79297460984697","0.6","","8.49","200","","0.0036228186374748007","true","","PH13","2026-04-05T13:02:25.000Z","","Active","23.7","","2020","","","69b402793e6eb5f2dcbe6eaf","","","","40","","","0.4","","","","7.07","","","69baa1b3d4063e3968a07e1e","2026-03-18T12:59:31.448000","2026-04-05T13:02:26.099000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.79297460984697","0.6","","8.49","200","","0.0036228186374748007","true","","PH14","2026-04-05T13:02:25.000Z","","Active","23.7","","2020","","","69b402793e6eb5f2dcbe6eaf","","","","40","","","0.4","","","","7.07","","","69baa1b3d4063e3968a07e1f","2026-03-18T12:59:31.448000","2026-04-05T13:02:26.071000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","2.6851589818512607","0.5","","8.39","125","","0.00942392751786318","true","","AN1","2026-04-14T12:12:46.830Z","","Active","23.7","","2200","","","69b402793e6eb5f2dcbe6eae","Yes","Normal","","50","","","0.4","stock","","","7.57","5-6, 6-7","","69baa130af1bac50ccb8e70a","2026-03-18T12:57:20.302000","2026-04-14T12:12:40.846000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","2.6851589818512607","0.5","","8.39","125","","0.00942392751786318","true","","AN2","2026-04-14T12:12:59.197Z","","Active","23.7","","2200","","","69b402793e6eb5f2dcbe6eae","Yes","Normal","","50","","","0.4","stock","","","7.57","6-7, 7-8","","69baa130af1bac50ccb8e70b","2026-03-18T12:57:20.302000","2026-04-14T12:12:53.416000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","2.6851589818512607","0.5","","8.39","125","","0.00942392751786318","true","","AN3","2026-04-14T11:38:13.259Z","","Active","23.7","","2200","","","69b402793e6eb5f2dcbe6eae","Yes","Normal","","50","","","0.4","stock","","","7.57","4-5, 3.5-4","","69baa130af1bac50ccb8e70c","2026-03-18T12:57:20.302000","2026-04-14T11:38:13.504000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","2.6851589818512607","0.5","","8.39","125","","0.00942392751786318","true","","AN4","2026-04-14T11:37:46.317Z","","Empty","23.7","","2200","","","69b402793e6eb5f2dcbe6eae","Yes","Normal","","50","","","0.4","stock","","","7.57","3-3.5, 3.5-4, 4-5, 5-6","","69baa130af1bac50ccb8e70d","2026-03-18T12:57:20.302000","2026-04-14T11:37:46.939000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","2.6851589818512607","0.5","","8.39","125","","0.00942392751786318","true","","AN5","2026-04-14T11:41:33.954Z","","Active","23.7","","2200","","","69b402793e6eb5f2dcbe6eae","Yes","Normal","","50","","","0.4","stock","","","7.57","2-2.5, 2.5-3, 3-3.5","","69baa130af1bac50ccb8e70e","2026-03-18T12:57:20.302000","2026-04-14T11:41:34.726000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","כל המידות זמינות","","","6939cd656be03577a0a88ef0","","2.6851589818512607","0.5","","8.39","125","","0.00942392751786318","true","","AN6","2026-04-14T11:42:05.474Z","","Active","23.7","","2200","","","69b402793e6eb5f2dcbe6eae","Yes","High","","50","","","0.4","stock","","","7.57","3.5-4, 4-5","","69baa130af1bac50ccb8e70f","2026-03-18T12:57:20.302000","2026-04-14T11:42:06.057000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","2.6851589818512607","0.5","","8.39","125","","0.00942392751786318","true","","AN7","2026-04-14T11:42:48.961Z","","Active","23.7","","2200","","","69b402793e6eb5f2dcbe6eae","Yes","Normal","","50","","","0.4","stock","","","7.57","3-3.5, 3.5-4, 4-5","","69baa130af1bac50ccb8e710","2026-03-18T12:57:20.302000","2026-04-14T11:42:49.163000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","2.6851589818512607","0.5","","8.39","125","","0.00942392751786318","true","","AN8","2026-04-14T12:05:05.189Z","","Active","23.7","","2200","","","69b402793e6eb5f2dcbe6eae","No","High","","50","","","0.4","stock","","","7.57","2.5-3, 3-3.5","","69baa130af1bac50ccb8e711","2026-03-18T12:57:20.302000","2026-04-14T12:05:05.683000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","2.6851589818512607","0.5","","8.39","125","","0.00942392751786318","true","","AN9","2026-04-05T12:55:21.000Z","","Empty","23.7","","2200","","","69b402793e6eb5f2dcbe6eae","","","","50","","","0.4","","","","7.57","","","69baa130af1bac50ccb8e712","2026-03-18T12:57:20.302000","2026-04-14T12:05:21.577000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","עתודת רבייה","","","6939cd656be03577a0a88ef1","","2.6851589818512607","0.5","","8.39","125","","0.00942392751786318","true","2026-03-25","AN10","2026-04-05T12:55:21.000Z","","Active","23.7","","2200","Mix","","69b402793e6eb5f2dcbe6eae","","","","50","","","0.4","","Gourami, Corydoras","","7.57","","","69baa130af1bac50ccb8e713","2026-03-18T12:57:20.302000","2026-04-05T12:55:21.620000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","עתודת רבייה","","","6939cd656be03577a0a88ef1","","2.6851589818512607","0.5","","8.39","125","","0.00942392751786318","true","","AN11","2026-04-05T12:55:21.000Z","","Active","23.7","","2200","","","69b402793e6eb5f2dcbe6eae","","","","50","","","0.4","","","","7.57","","","69baa130af1bac50ccb8e714","2026-03-18T12:57:20.302000","2026-04-05T12:55:21.642000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","2.6851589818512607","0.5","","8.39","125","","0.00942392751786318","true","","AN12","2026-04-14T12:06:02.146Z","","Active","23.7","","2200","","","69b402793e6eb5f2dcbe6eae","Yes","High","","50","","","0.4","stock","","","7.57","2.5-3, 3-3.5","","69baa130af1bac50ccb8e715","2026-03-18T12:57:20.302000","2026-04-14T12:06:02.881000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","2.6851589818512607","0.5","","8.39","125","","0.00942392751786318","true","","AN13","2026-04-14T12:06:14.553Z","","Active","23.7","","2200","","","69b402793e6eb5f2dcbe6eae","Yes","High","","50","","","0.4","stock","","","7.57","7-8, 6-7","","69baa130af1bac50ccb8e716","2026-03-18T12:57:20.302000","2026-04-14T12:06:15.080000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","2.6851589818512607","0.5","","8.39","125","","0.00942392751786318","true","","AN14","2026-04-14T12:06:34.867Z","","Empty","23.7","","2200","","","69b402793e6eb5f2dcbe6eae","Yes","Normal","","50","","","0.4","stock","","","7.57","2-2.5, 2.5-3","","69baa130af1bac50ccb8e717","2026-03-18T12:57:20.302000","2026-04-14T12:06:35.521000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","1.6338512464654547","0","","8.63","250","","0","true","","RD27","2026-04-14T11:49:20.487Z","","Active","24.5","","2160","","","69b402793e6eb5f2dcbe6eb1","No","High","","45","","","0.1","juvenile","","","7.74","","","69baa0c8de84d339494d420b","2026-03-18T12:55:36.804000","2026-04-14T11:49:21.152000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
